customer_id,recency_days,frequency,monetary_total,avg_order_value,first_purchase_date,last_purchase_date,customer_lifetime_days,customer_name,city,state,country,signup_date,r_score,f_score,m_score,rfm_total,rfm_cell,customer_segment
C002125,532,4,31.84,7.96,2024-11-10,2025-01-15,66,Michael Huff,Larsonbury,Louisiana,Suriname,2026-06-11,1,2,1,4,121,Lost
C002123,515,4,49.82,12.455,2024-11-16,2025-02-01,77,Courtney Reynolds,West Matthew,Kansas,Andorra,2024-09-16,1,2,1,4,121,Lost
C002121,681,5,56.63,11.326,2024-04-08,2024-08-19,133,Stephanie Perkins,Lake Christopher,Delaware,Norway,2025-08-20,1,2,1,4,121,Lost
C002118,400,5,115.08000000000001,23.016000000000002,2024-11-29,2025-05-27,179,Aaron Williams,East Shane,Indiana,Guinea-Bissau,2025-05-09,1,2,1,4,121,Lost
C004680,396,5,25.43,5.086,2024-11-14,2025-05-31,198,Richard Harmon,Loganfort,Virginia,Libyan Arab Jamahiriya,2024-06-29,1,2,1,4,121,Lost
C004679,689,3,20.240000000000002,6.746666666666667,2024-05-13,2024-08-11,90,Ryan Tyler,New Christopher,Mississippi,Liberia,2025-02-17,1,2,1,4,121,Lost
C004676,649,4,46.4,11.6,2024-07-17,2024-09-20,65,Rebecca Malone,Lake Chasefurt,Vermont,Cocos (Keeling) Islands,2025-03-14,1,2,1,4,121,Lost
C002089,233,1,19.45,19.45,2025-11-10,2025-11-10,0,Marcus Rivers,Holmesstad,Alabama,Luxembourg,2023-08-14,2,1,1,4,211,Lost
C002085,383,3,68.64,22.88,2025-06-02,2025-06-13,11,Casey Harris,East Adriana,Nevada,Saint Helena,2023-12-25,1,2,1,4,121,Lost
C002083,377,4,42.9,10.725,2025-03-13,2025-06-19,98,Jessica Torres,Hamiltonmouth,West Virginia,Faroe Islands,2026-02-03,1,2,1,4,121,Lost
C002105,369,4,50.0,12.5,2025-03-09,2025-06-27,110,Rachel Atkinson,West Thomasfurt,Indiana,Reunion,2024-04-15,1,2,1,4,121,Lost
C002104,552,3,57.69,19.23,2024-11-25,2024-12-26,31,Jane May,Hallshire,Hawaii,Seychelles,2024-12-19,1,2,1,4,121,Lost
C002101,392,5,60.519999999999996,12.104,2024-11-12,2025-06-04,204,Frederick Jones,Port Pamela,Minnesota,Uruguay,2026-01-27,1,2,1,4,121,Lost
C002097,703,4,50.42,12.605,2024-05-06,2024-07-28,83,Eddie Curtis,East Steven,Arkansas,Austria,2026-03-16,1,2,1,4,121,Lost
C000789,686,5,67.57,13.514,2024-01-30,2024-08-14,197,Jay Collins,Perezchester,Massachusetts,Singapore,2025-03-02,1,2,1,4,121,Lost
C000787,372,4,63.269999999999996,15.817499999999999,2025-02-20,2025-06-24,124,Richard Jordan,Lisaview,North Carolina,Malawi,2024-02-25,1,2,1,4,121,Lost
C005486,496,3,16.42,5.473333333333334,2024-12-03,2025-02-20,79,Shawn Cunningham,Cruzberg,Georgia,French Guiana,2025-12-07,1,2,1,4,121,Lost
C005484,205,1,8.0,8.0,2025-12-08,2025-12-08,0,Amy Mitchell,Mccartyborough,Arizona,France,2026-04-13,2,1,1,4,211,Lost
C005478,463,3,10.08,3.36,2025-01-19,2025-03-25,65,Robert Brown,Port Mariatown,Connecticut,Mauritania,2023-10-16,1,2,1,4,121,Lost
C005474,427,3,13.0,4.333333333333333,2025-01-06,2025-04-30,114,Elizabeth Washington,North Kristina,South Carolina,Swaziland,2024-07-30,1,2,1,4,121,Lost
C000816,643,3,72.6,24.2,2024-06-20,2024-09-26,98,Robert Fowler,West Williamport,North Dakota,Swaziland,2024-04-13,1,2,1,4,121,Lost
C000814,257,2,96.05,48.025,2025-09-20,2025-10-17,27,Edwin Williams,West Rachel,Kentucky,Marshall Islands,2025-05-13,2,1,1,4,211,Lost
C000809,508,3,57.92,19.30666666666667,2024-12-24,2025-02-08,46,Lisa Peters,South Gregoryville,Texas,Jordan,2025-09-25,1,2,1,4,121,Lost
C000807,307,1,10.0,10.0,2025-08-28,2025-08-28,0,Sherri Simmons,Julieshire,New Hampshire,Maldives,2026-05-04,2,1,1,4,211,Lost
C000804,724,5,63.11,12.622,2024-03-05,2024-07-07,124,Rachael Fields,Arnoldland,Georgia,Saint Barthelemy,2024-08-10,1,2,1,4,121,Lost
C004700,557,5,61.46,12.292,2024-06-13,2024-12-21,191,Brandy Parker MD,Jonchester,Alaska,Haiti,2025-02-23,1,2,1,4,121,Lost
C004697,650,3,45.0,15.0,2024-06-13,2024-09-19,98,Anthony Smith,East Leahmouth,Montana,United States of America,2023-08-27,1,2,1,4,121,Lost
C004696,367,3,19.0,6.333333333333333,2025-06-20,2025-06-29,9,Danielle Conway,North Marissa,Louisiana,Czech Republic,2025-02-09,1,2,1,4,121,Lost
C002064,415,4,57.65,14.4125,2025-03-22,2025-05-12,51,Kara Conway,Barnettville,Nebraska,United Kingdom,2026-03-23,1,2,1,4,121,Lost
C002063,272,1,15.0,15.0,2025-10-02,2025-10-02,0,James English,Jacobstad,West Virginia,New Caledonia,2024-02-10,2,1,1,4,211,Lost
C002062,545,4,62.85,15.7125,2024-08-10,2025-01-02,145,Amy Pittman,West Nathan,Wyoming,Christmas Island,2023-08-07,1,2,1,4,121,Lost
C002060,419,4,54.95,13.7375,2025-01-27,2025-05-08,101,Carol Romero,Lake Melody,Arkansas,Algeria,2024-03-20,1,2,1,4,121,Lost
C002056,410,4,50.04,12.51,2025-02-11,2025-05-17,95,Michael Solis,Lake Michael,Kentucky,Slovenia,2023-12-06,1,2,1,4,121,Lost
C002055,592,3,33.489999999999995,11.163333333333332,2024-09-12,2024-11-16,65,Lauren Duncan,Jerryfort,North Carolina,Uganda,2024-07-11,1,2,1,4,121,Lost
C002051,491,3,37.730000000000004,12.576666666666668,2024-12-04,2025-02-25,83,Samuel Turner,Tarahaven,Hawaii,Taiwan,2023-07-24,1,2,1,4,121,Lost
C002080,483,3,60.03,20.01,2025-01-06,2025-03-05,58,Eric Chambers,Thompsonburgh,Iowa,Mexico,2026-06-22,1,2,1,4,121,Lost
C002076,217,1,3.0,3.0,2025-11-26,2025-11-26,0,Gary Cooper,West John,Tennessee,South Africa,2026-03-29,2,1,1,4,211,Lost
C002075,602,5,71.08,14.216,2024-05-28,2024-11-06,162,Dustin Kelley,Holmeston,North Dakota,Kenya,2025-05-02,1,2,1,4,121,Lost
C002066,701,4,34.37,8.5925,2024-03-11,2024-07-30,141,Sandra Austin,New James,Colorado,Latvia,2024-10-23,1,2,1,4,121,Lost
C004714,401,3,35.0,11.666666666666666,2025-03-14,2025-05-26,73,John Padilla,Port Wayne,California,Norfolk Island,2024-08-12,1,2,1,4,121,Lost
C004712,729,3,23.0,7.666666666666667,2024-05-23,2024-07-02,40,Sandra Le,Christiantown,West Virginia,Iceland,2024-05-27,1,2,1,4,121,Lost
C004707,587,3,30.0,10.0,2024-11-01,2024-11-21,20,Robert Williams,Davidmouth,Rhode Island,Lesotho,2025-05-18,1,2,1,4,121,Lost
C002032,509,5,173.43,34.686,2024-08-23,2025-02-07,168,Spencer Bass,Smithshire,Kentucky,Mayotte,2024-08-14,1,2,1,4,121,Lost
C002021,650,3,23.0,7.666666666666667,2024-07-19,2024-09-19,62,Matthew Davis,Hansonberg,Nebraska,North Macedonia,2024-05-15,1,2,1,4,121,Lost
C002018,786,3,30.39,10.13,2024-03-23,2024-05-06,44,Dawn Stout,South Jamesland,Minnesota,Slovenia,2025-09-08,1,2,1,4,121,Lost
C002048,657,4,59.769999999999996,14.942499999999999,2024-06-02,2024-09-12,102,Kimberly Wheeler,Michaelberg,South Dakota,Estonia,2024-12-04,1,2,1,4,121,Lost
C002043,630,3,31.71,10.57,2024-09-03,2024-10-09,36,Jordan Kim,Stephenport,California,Nepal,2023-10-16,1,2,1,4,121,Lost
C002034,249,2,41.519999999999996,20.759999999999998,2025-09-09,2025-10-25,46,Scott Kennedy,Lisatown,Nevada,Iraq,2024-03-25,2,1,1,4,211,Lost
C002033,610,5,54.83,10.966,2024-05-02,2024-10-29,180,Devin Roberts,Matthewburgh,Nevada,Mauritania,2024-04-07,1,2,1,4,121,Lost
C000803,684,5,104.74000000000001,20.948,2024-05-08,2024-08-16,100,William Powell,Michaelland,Oklahoma,Moldova,2026-05-26,1,2,1,4,121,Lost
C000801,529,5,56.230000000000004,11.246,2024-09-09,2025-01-18,131,Shannon Lowe,Josephport,Ohio,Puerto Rico,2024-11-26,1,2,1,4,121,Lost
C005471,569,5,53.0,10.6,2024-05-20,2024-12-09,203,John Mcguire,New Annberg,South Carolina,Greece,2025-07-15,1,2,1,4,121,Lost
C005469,528,4,22.89,5.7225,2024-09-09,2025-01-19,132,Rhonda Allen,Millermouth,Ohio,Thailand,2025-03-24,1,2,1,4,121,Lost
C005467,336,2,20.0,10.0,2025-07-29,2025-07-30,1,Samuel Lyons,Lake Jessemouth,Vermont,Congo,2024-11-20,2,1,1,4,211,Lost
C005459,673,5,51.0,10.2,2024-05-06,2024-08-27,113,Jason Mcmillan,Rebeccaville,Utah,Saint Barthelemy,2026-04-29,1,2,1,4,121,Lost
C000830,229,2,47.3,23.65,2025-11-09,2025-11-14,5,Dana Hendrix MD,Davisshire,Tennessee,Gibraltar,2025-03-29,2,1,1,4,211,Lost
C000829,736,3,23.21,7.736666666666667,2024-05-30,2024-06-25,26,Kyle Gray,Nicoleshire,New Mexico,Libyan Arab Jamahiriya,2024-08-05,1,2,1,4,121,Lost
C000826,728,4,65.33,16.3325,2024-04-28,2024-07-03,66,Shannon Stephens,Kevinmouth,West Virginia,Thailand,2023-12-30,1,2,1,4,121,Lost
C000825,363,1,5.0,5.0,2025-07-03,2025-07-03,0,Nancy Graves,Jenniferview,Arkansas,Papua New Guinea,2024-11-03,2,1,1,4,211,Lost
C000817,534,4,143.11,35.7775,2024-09-04,2025-01-13,131,Ashley Parker,New Michaelmouth,Washington,French Guiana,2025-02-14,1,2,1,4,121,Lost
C005448,584,3,14.96,4.986666666666667,2024-09-08,2024-11-24,77,Travis Turner,North Tanyaberg,California,Djibouti,2026-02-06,1,2,1,4,121,Lost
C005444,322,2,25.0,12.5,2025-08-13,2025-08-13,0,Michael Williams,North Raymond,New York,Vietnam,2026-06-19,2,1,1,4,211,Lost
C004733,411,4,33.0,8.25,2025-01-10,2025-05-16,126,Jacob Thomas,New Danielshire,Tennessee,Kiribati,2024-06-23,1,2,1,4,121,Lost
C004729,240,2,16.05,8.025,2025-09-15,2025-11-03,49,Tiffany Olson,Port Christopher,Tennessee,Ethiopia,2024-11-28,2,1,1,4,211,Lost
C004728,539,5,62.2,12.440000000000001,2024-07-23,2025-01-08,169,Kathleen Cardenas,Brianbury,Nevada,Central African Republic,2024-03-29,1,2,1,4,121,Lost
C004727,615,5,23.34,4.668,2024-03-22,2024-10-24,216,Joseph Walker,Port Feliciamouth,Washington,Philippines,2024-03-14,1,2,1,4,121,Lost
C001997,347,1,32.82,32.82,2025-07-19,2025-07-19,0,Shirley Zimmerman,South Michaelport,Kentucky,Egypt,2025-12-06,2,1,1,4,211,Lost
C002015,666,3,62.17,20.723333333333333,2024-06-17,2024-09-03,78,Michael Jones,Jacobberg,Washington,Bahamas,2025-12-01,1,2,1,4,121,Lost
C002013,547,3,49.57,16.523333333333333,2024-10-27,2024-12-31,65,Lisa Russo,Rebeccaview,California,Canada,2025-08-10,1,2,1,4,121,Lost
C002010,358,2,36.769999999999996,18.384999999999998,2025-05-09,2025-07-08,60,John Jimenez,Danielberg,Rhode Island,British Indian Ocean Territory (Chagos Archipelago),2024-04-08,2,1,1,4,211,Lost
C002006,339,1,20.0,20.0,2025-07-27,2025-07-27,0,Teresa Munoz,South Bradleyfurt,Missouri,Congo,2024-06-16,2,1,1,4,211,Lost
C002003,571,4,47.42,11.855,2024-09-22,2024-12-07,76,George Moore,Alexiston,Pennsylvania,Guinea,2024-05-14,1,2,1,4,121,Lost
C004737,481,3,23.0,7.666666666666667,2024-12-18,2025-03-07,79,Scott Stanley,Atkinsonfort,South Dakota,Iceland,2025-06-05,1,2,1,4,121,Lost
C001965,715,4,62.269999999999996,15.567499999999999,2024-03-19,2024-07-16,119,John Crawford,Spenceport,Arkansas,Hong Kong,2023-07-31,1,2,1,4,121,Lost
C001963,513,3,31.96,10.653333333333334,2024-10-27,2025-02-03,99,Theresa Reeves,North Jennifer,New Hampshire,Bosnia and Herzegovina,2023-09-04,1,2,1,4,121,Lost
C001960,390,5,67.12,13.424000000000001,2025-03-02,2025-06-06,96,Krystal Thompson,South Amy,New York,Jersey,2025-11-04,1,2,1,4,121,Lost
C001957,359,2,81.32000000000001,40.660000000000004,2025-04-30,2025-07-07,68,Carmen Brown,South Jacobshire,California,Lebanon,2024-09-01,2,1,1,4,211,Lost
C001954,219,1,15.0,15.0,2025-11-24,2025-11-24,0,Maria Hebert,Benjaminfort,Ohio,Poland,2024-04-03,2,1,1,4,211,Lost
C001982,535,5,74.41,14.882,2024-07-05,2025-01-12,191,Jennifer Ward,Christopherhaven,Arkansas,Montserrat,2026-05-02,1,2,1,4,121,Lost
C001980,664,3,38.21,12.736666666666666,2024-06-09,2024-09-05,88,Lindsey Garcia,South Anne,Montana,Holy See (Vatican City State),2023-09-29,1,2,1,4,121,Lost
C001979,405,3,21.35,7.116666666666667,2025-04-18,2025-05-22,34,Jonathan Giles,Matthewmouth,Alabama,Gabon,2025-04-16,1,2,1,4,121,Lost
C001976,288,2,35.0,17.5,2025-09-14,2025-09-16,2,Heidi Blackwell DVM,Shauntown,Utah,Luxembourg,2023-08-10,2,1,1,4,211,Lost
C004734,542,3,38.0,12.666666666666666,2024-10-07,2025-01-05,90,Toni Hubbard,South Kaitlin,South Dakota,Pakistan,2025-12-26,1,2,1,4,121,Lost
C004763,642,4,20.490000000000002,5.1225000000000005,2024-08-25,2024-09-27,33,Adam Walter,South Sarahshire,Minnesota,Papua New Guinea,2026-01-01,1,2,1,4,121,Lost
C004761,570,5,43.0,8.6,2024-06-24,2024-12-08,167,James Kent,East Kylebury,Washington,Turkey,2024-01-12,1,2,1,4,121,Lost
C004759,472,4,34.04,8.51,2024-10-15,2025-03-16,152,Cory Cooke Jr.,South Joshua,Idaho,Falkland Islands (Malvinas),2024-03-04,1,2,1,4,121,Lost
C004756,646,4,31.64,7.91,2024-06-02,2024-09-23,113,Lisa Williamson,Port Justinstad,Maryland,Yemen,2026-01-16,1,2,1,4,121,Lost
C004755,236,1,15.0,15.0,2025-11-07,2025-11-07,0,Andrew Salazar,Maryshire,Maine,Algeria,2024-06-20,2,1,1,4,211,Lost
C001946,658,4,29.57,7.3925,2024-05-03,2024-09-11,131,Matthew Lucas,Kellyberg,Minnesota,Serbia,2026-02-06,1,2,1,4,121,Lost
C001945,612,4,57.86,14.465,2024-09-09,2024-10-27,48,Amanda Davis,Lake Crystal,Wyoming,Cocos (Keeling) Islands,2026-01-22,1,2,1,4,121,Lost
C001938,601,5,121.06,24.212,2024-04-27,2024-11-07,194,Jesse Fields,Port William,Nevada,Austria,2025-08-30,1,2,1,4,121,Lost
C004744,638,5,31.06,6.212,2024-04-23,2024-10-01,161,Alec Baker,North Alexander,North Carolina,Libyan Arab Jamahiriya,2025-07-11,1,2,1,4,121,Lost
C004741,557,3,26.23,8.743333333333334,2024-11-01,2024-12-21,50,Harold Lopez,Jamesville,New Hampshire,Qatar,2023-12-12,1,2,1,4,121,Lost
C000848,370,4,61.54,15.385,2025-01-17,2025-06-26,160,Erin Snyder,Port Shannontown,Connecticut,Niger,2025-02-27,1,2,1,4,121,Lost
C000844,649,3,43.64,14.546666666666667,2024-08-08,2024-09-20,43,Ryan Jackson,West Larrybury,Wisconsin,French Southern Territories,2025-01-06,1,2,1,4,121,Lost
C000842,442,5,172.62,34.524,2024-10-28,2025-04-15,169,Douglas Garcia,Brianville,Oklahoma,Mozambique,2025-11-23,1,2,1,4,121,Lost
C000835,368,3,90.75,30.25,2025-04-10,2025-06-28,79,Breanna Newton,Harrisfort,Utah,Western Sahara,2026-05-16,1,2,1,4,121,Lost
C000863,311,1,7.69,7.69,2025-08-24,2025-08-24,0,Adam Kennedy,North Brian,Delaware,Namibia,2023-09-16,2,1,1,4,211,Lost
C000849,188,2,47.81,23.905,2025-11-25,2025-12-25,30,Christina Williams,Garciatown,Illinois,Italy,2023-10-11,2,1,1,4,211,Lost
C000877,586,3,122.72999999999999,40.91,2024-10-23,2024-11-22,30,Amy West,Jessicafurt,Maryland,Latvia,2024-12-01,1,2,1,4,121,Lost
C000869,380,5,87.53999999999999,17.508,2024-12-15,2025-06-16,183,Stephanie Peterson,Meltonbury,Arizona,Faroe Islands,2023-07-23,1,2,1,4,121,Lost
C001916,244,2,43.19,21.595,2025-10-16,2025-10-30,14,Caitlyn Gregory,Josephville,Alabama,Uganda,2025-12-22,2,1,1,4,211,Lost
C001905,503,4,86.94999999999999,21.737499999999997,2024-12-17,2025-02-13,58,Donna Carroll,Mcdowellchester,Utah,Austria,2025-02-07,1,2,1,4,121,Lost
C001934,632,3,17.21,5.736666666666667,2024-09-07,2024-10-07,30,John Moss,North Heatherfort,Georgia,San Marino,2025-12-25,1,2,1,4,121,Lost
C001932,395,4,79.62,19.905,2025-02-04,2025-06-01,117,Valerie Mosley,Fernandezville,Ohio,United States Minor Outlying Islands,2023-10-18,1,2,1,4,121,Lost
C001929,704,4,64.16,16.04,2024-03-14,2024-07-27,135,Adrian Camacho,Kathrynfort,Florida,Malta,2024-03-04,1,2,1,4,121,Lost
C001927,544,5,111.88,22.375999999999998,2024-07-02,2025-01-03,185,Lisa Vaughn,Fowlerchester,North Dakota,Estonia,2024-01-13,1,2,1,4,121,Lost
C001925,191,1,5.23,5.23,2025-12-22,2025-12-22,0,Bradley Henson,New Charlesfort,Alaska,Chad,2025-05-23,2,1,1,4,211,Lost
C001923,291,2,18.15,9.075,2025-09-04,2025-09-13,9,Kevin Ortiz,Adamborough,Massachusetts,France,2024-09-04,2,1,1,4,211,Lost
C001921,402,3,45.67,15.223333333333334,2025-03-17,2025-05-25,69,Scott Powell,Kochland,North Dakota,Tunisia,2024-06-09,1,2,1,4,121,Lost
C004767,686,4,35.95,8.9875,2024-04-24,2024-08-14,112,Charles Jennings,Randallstad,Tennessee,Bahamas,2024-10-06,1,2,1,4,121,Lost
C004766,534,4,37.54,9.385,2024-09-01,2025-01-13,134,Luke Collins,South Roberttown,Maine,Eritrea,2025-06-11,1,2,1,4,121,Lost
C004765,565,5,36.0,7.2,2024-07-17,2024-12-13,149,Jeffrey Smith,Lake Sarahview,Kentucky,Yemen,2024-04-21,1,2,1,4,121,Lost
C000866,633,5,83.25999999999999,16.651999999999997,2024-04-27,2024-10-06,162,Robert Martinez,Smithfort,Nebraska,Comoros,2024-06-07,1,2,1,4,121,Lost
C005440,418,5,67.0,13.4,2025-01-31,2025-05-09,98,Linda Meyers,West Jennifer,Arizona,Micronesia,2026-02-21,1,2,1,4,121,Lost
C005438,755,5,37.0,7.4,2024-02-29,2024-06-06,98,Mrs. Katie Gutierrez,Hallton,Oregon,Chad,2023-11-08,1,2,1,4,121,Lost
C005433,364,2,30.0,15.0,2025-06-08,2025-07-02,24,Marco Harper,Maymouth,Texas,Portugal,2026-07-14,2,1,1,4,211,Lost
C005431,708,4,43.0,10.75,2024-06-11,2024-07-23,42,Nancy Davis,New Jeffborough,North Dakota,Jordan,2025-06-19,1,2,1,4,121,Lost
C005426,394,5,47.82,9.564,2025-01-31,2025-06-02,122,Catherine Wheeler,East Marc,Arkansas,Cote d'Ivoire,2026-02-21,1,2,1,4,121,Lost
C000895,524,4,53.97,13.4925,2024-11-18,2025-01-23,66,Patricia Mitchell,Brownfort,Michigan,Angola,2025-03-18,1,2,1,4,121,Lost
C000892,489,3,91.47,30.49,2024-12-29,2025-02-27,60,Joshua Evans,Mercadoview,North Dakota,French Southern Territories,2024-10-07,1,2,1,4,121,Lost
C000891,342,1,5.0,5.0,2025-07-24,2025-07-24,0,Kathleen Jones,Morristown,Wisconsin,Taiwan,2026-05-05,2,1,1,4,211,Lost
C000882,626,3,41.64,13.88,2024-08-12,2024-10-13,62,Mrs. Sara Payne,Lake Jenniferfurt,Oklahoma,Egypt,2026-04-02,1,2,1,4,121,Lost
C005423,249,2,40.0,20.0,2025-10-24,2025-10-25,1,Rachel Blair,Jamiefurt,Mississippi,United States Minor Outlying Islands,2023-11-05,2,1,1,4,211,Lost
C005419,454,4,16.25,4.0625,2024-12-21,2025-04-03,103,Beth Curtis,Contrerasshire,Illinois,Maldives,2024-01-22,1,2,1,4,121,Lost
C001873,365,1,24.86,24.86,2025-07-01,2025-07-01,0,Kelly Harper,Liton,Maine,Sao Tome and Principe,2025-05-06,2,1,1,4,211,Lost
C004798,365,2,26.57,13.285,2025-05-31,2025-07-01,31,Michael Brown,Lake Craigtown,Tennessee,Grenada,2024-11-17,2,1,1,4,211,Lost
C004789,493,5,41.58,8.315999999999999,2024-08-17,2025-02-23,190,Mark Porter,Tinamouth,Wyoming,Holy See (Vatican City State),2024-04-16,1,2,1,4,121,Lost
C004788,667,5,46.0,9.2,2024-03-22,2024-09-02,164,Debbie Brown,West Rachelfurt,Illinois,Honduras,2026-07-01,1,2,1,4,121,Lost
C001903,586,5,44.43,8.886,2024-06-22,2024-11-22,153,Jamie Carter,Hessview,Oklahoma,Lao People's Democratic Republic,2024-01-31,1,2,1,4,121,Lost
C001901,468,5,52.35,10.47,2024-11-21,2025-03-20,119,Juan Davis MD,Mosesland,Colorado,Fiji,2024-06-03,1,2,1,4,121,Lost
C001900,367,5,69.68,13.936000000000002,2024-11-28,2025-06-29,213,Jacqueline Moore,Mejiahaven,New York,Martinique,2026-04-29,1,2,1,4,121,Lost
C001897,531,5,42.37,8.474,2024-07-01,2025-01-16,199,Steven Kim,Kingfort,New Hampshire,India,2025-03-29,1,2,1,4,121,Lost
C001896,575,3,71.17,23.723333333333333,2024-10-30,2024-12-03,34,Eric Lynch III,North Stephenshire,Virginia,Mauritius,2024-03-01,1,2,1,4,121,Lost
C001890,711,5,126.78999999999999,25.357999999999997,2024-03-13,2024-07-20,129,Justin Green,Jamesside,Alaska,Malta,2023-11-04,1,2,1,4,121,Lost
C004783,372,5,41.1,8.22,2025-01-29,2025-06-24,146,Lisa Butler,East Nancy,Texas,Chad,2026-03-31,1,2,1,4,121,Lost
C004776,657,5,27.84,5.568,2024-03-28,2024-09-12,168,Oscar Campos,Lake James,Washington,Japan,2026-02-02,1,2,1,4,121,Lost
C004803,351,1,10.0,10.0,2025-07-15,2025-07-15,0,Duane Flynn,Morrismouth,Alabama,Ethiopia,2024-11-27,2,1,1,4,211,Lost
C001870,676,4,62.19,15.5475,2024-05-27,2024-08-24,89,Lisa Gonzalez DVM,West Antonioport,Kentucky,Swaziland,2025-08-24,1,2,1,4,121,Lost
C001866,466,4,30.89,7.7225,2025-01-06,2025-03-22,75,Allison Rodgers,Port Cynthia,Florida,Heard Island and McDonald Islands,2024-03-18,1,2,1,4,121,Lost
C001862,691,5,105.47,21.094,2024-01-14,2024-08-09,208,Sierra Robinson,Lake Teresa,Ohio,Guyana,2025-01-08,1,2,1,4,121,Lost
C001861,338,2,17.03,8.515,2025-06-29,2025-07-28,29,Christopher Johnson,North Susan,Montana,Togo,2025-05-11,2,1,1,4,211,Lost
C001860,593,3,46.31,15.436666666666667,2024-08-25,2024-11-15,82,Michael Cunningham,Ashleyshire,Nevada,Christmas Island,2025-04-18,1,2,1,4,121,Lost
C001858,354,1,10.97,10.97,2025-07-12,2025-07-12,0,Shane Bryant,Guzmanmouth,Wisconsin,Ghana,2025-08-19,2,1,1,4,211,Lost
C001877,648,3,47.870000000000005,15.956666666666669,2024-08-18,2024-09-21,34,Rachel Bender,Timothyland,New Jersey,Panama,2024-10-25,1,2,1,4,121,Lost
C001874,396,5,69.15,13.830000000000002,2024-12-27,2025-05-31,155,James Rose,Justinshire,California,Christmas Island,2025-02-26,1,2,1,4,121,Lost
C005411,633,3,28.0,9.333333333333334,2024-07-06,2024-10-06,92,Jessica Cisneros,East Lauraberg,Arkansas,Burundi,2023-09-20,1,2,1,4,121,Lost
C005410,580,4,55.0,13.75,2024-07-13,2024-11-28,138,Joshua Robinson,Kristaborough,Alaska,Portugal,2024-08-30,1,2,1,4,121,Lost
C000907,206,2,62.91,31.455,2025-10-12,2025-12-07,56,Thomas Wright,Earlborough,New Jersey,British Virgin Islands,2023-08-03,2,1,1,4,211,Lost
C000906,614,5,127.53,25.506,2024-08-19,2024-10-25,67,Michael Maldonado,Lake Katherineton,Oregon,Kyrgyz Republic,2025-10-23,1,2,1,4,121,Lost
C000898,664,3,55.18,18.393333333333334,2024-06-29,2024-09-05,68,Lawrence Snyder,Baileyside,Iowa,Aruba,2026-03-19,1,2,1,4,121,Lost
C000921,629,4,40.58,10.145,2024-07-24,2024-10-10,78,Jonathan Meyer,West Kristinastad,Georgia,Estonia,2025-05-29,1,2,1,4,121,Lost
C000919,363,1,35.3,35.3,2025-07-03,2025-07-03,0,Monica Johnson,Garciamouth,Kansas,Central African Republic,2024-09-15,2,1,1,4,211,Lost
C000913,476,3,50.03,16.676666666666666,2024-11-23,2025-03-12,109,Christian Vargas,North Andrew,Georgia,Sudan,2024-10-31,1,2,1,4,121,Lost
C005403,280,1,20.0,20.0,2025-09-24,2025-09-24,0,Mr. Eric Mckinney,Lake Ryanburgh,Nevada,France,2025-02-26,2,1,1,4,211,Lost
C004832,492,4,33.0,8.25,2024-11-02,2025-02-24,114,Jason Murray,West Andrewberg,Virginia,British Indian Ocean Territory (Chagos Archipelago),2023-07-29,1,2,1,4,121,Lost
C004830,475,5,52.14,10.428,2024-09-13,2025-03-13,181,Kayla Duran,New Nicholefurt,Idaho,Cambodia,2025-10-08,1,2,1,4,121,Lost
C004825,760,4,57.84,14.46,2024-02-10,2024-06-01,112,Jose Bishop,Jeremyside,Oregon,British Indian Ocean Territory (Chagos Archipelago),2024-08-19,1,2,1,4,121,Lost
C004819,232,1,3.84,3.84,2025-11-11,2025-11-11,0,Herbert Jackson,Richardsonfort,Oregon,Norfolk Island,2024-01-28,2,1,1,4,211,Lost
C001854,688,4,50.64,12.66,2024-03-25,2024-08-12,140,Priscilla Pace,Port Kerrimouth,Minnesota,Nauru,2024-07-28,1,2,1,4,121,Lost
C001852,409,3,63.14,21.046666666666667,2025-04-26,2025-05-18,22,Michael Watson,Lynnton,South Dakota,Bouvet Island (Bouvetoya),2026-01-03,1,2,1,4,121,Lost
C001845,475,3,55.08,18.36,2024-12-26,2025-03-13,77,Natalie Morris,North Allisonbury,Idaho,Gibraltar,2024-06-03,1,2,1,4,121,Lost
C001844,530,3,31.19,10.396666666666667,2025-01-06,2025-01-17,11,Lindsay Murphy,Port Alejandra,Rhode Island,Turkmenistan,2026-04-29,1,2,1,4,121,Lost
C004816,607,3,40.0,13.333333333333334,2024-09-21,2024-11-01,41,Christina Baldwin,South Wesley,Florida,Guadeloupe,2023-09-30,1,2,1,4,121,Lost
C004841,595,4,40.0,10.0,2024-06-02,2024-11-13,164,Sherry Wiggins,Michelleberg,West Virginia,Saint Barthelemy,2024-10-06,1,2,1,4,121,Lost
C004835,240,1,15.0,15.0,2025-11-03,2025-11-03,0,Erin Garrett,Schroedermouth,Florida,Uganda,2026-07-05,2,1,1,4,211,Lost
C001824,200,2,45.589999999999996,22.794999999999998,2025-11-13,2025-12-13,30,Erik Bryant MD,West Tammystad,New Mexico,Taiwan,2024-06-04,2,1,1,4,211,Lost
C001823,484,4,26.97,6.7425,2024-09-11,2025-03-04,174,Anthony Saunders,South Perry,North Carolina,Nauru,2025-11-25,1,2,1,4,121,Lost
C001819,354,1,15.0,15.0,2025-07-12,2025-07-12,0,Mark Moore,East Melissastad,Florida,Benin,2024-12-30,2,1,1,4,211,Lost
