revenue_rank,customer_id,customer_name,amount,customer_pct,cumulative_pct,pareto_group
5085,C004831,Danny Anthony,21.48,84.8,99.0,Bottom 80%
5086,C001716,Arthur Phelps,21.45,84.8,99.0,Bottom 80%
5087,C002664,Julie Mann,21.38,84.8,99.0,Bottom 80%
5088,C002532,Christopher Reynolds,21.37,84.8,99.0,Bottom 80%
5089,C001979,Jonathan Giles,21.35,84.8,99.0,Bottom 80%
5090,C000934,Michelle Smith,21.34,84.8,99.0,Bottom 80%
5091,C005885,Tara Gonzalez,21.27,84.8,99.0,Bottom 80%
5092,C005631,Jesus Fischer,21.27,84.9,99.0,Bottom 80%
5093,C002395,Wayne Sanders,21.26,84.9,99.0,Bottom 80%
5094,C004101,Darrell Edwards,21.22,84.9,99.0,Bottom 80%
5095,C005638,Anthony Johnson,21.18,84.9,99.0,Bottom 80%
5096,C003442,Ashley Weaver,21.16,84.9,99.0,Bottom 80%
5097,C004683,David Rodriguez,21.15,85.0,99.0,Bottom 80%
5098,C003243,Mr. Joe Mooney,21.13,85.0,99.0,Bottom 80%
5099,C001066,Catherine Sexton,21.07,85.0,99.0,Bottom 80%
5100,C000307,Joseph Bates,21.04,85.0,99.0,Bottom 80%
5101,C000960,Christy Holmes,21.03,85.0,99.0,Bottom 80%
5102,C003925,Matthew Roberts,21.03,85.0,99.0,Bottom 80%
5103,C002839,Stephanie Griffin,21.02,85.0,99.0,Bottom 80%
5104,C003139,Christina Jackson,21.0,85.1,99.0,Bottom 80%
5105,C005069,Jennifer Andersen,21.0,85.1,99.0,Bottom 80%
5106,C005339,Ryan Monroe,21.0,85.1,99.0,Bottom 80%
5107,C004109,Andrew Santos,21.0,85.1,99.0,Bottom 80%
5108,C005664,Steve Sims,21.0,85.1,99.0,Bottom 80%
5109,C005205,Nancy Larson,21.0,85.2,99.0,Bottom 80%
5110,C005141,Crystal Williams,21.0,85.2,99.0,Bottom 80%
5111,C002803,Sharon Ross,20.97,85.2,99.0,Bottom 80%
5112,C004955,Heidi Burns,20.92,85.2,99.0,Bottom 80%
5113,C001983,Rebecca Cruz,20.92,85.2,99.0,Bottom 80%
5114,C001325,Michelle Watson,20.82,85.2,99.0,Bottom 80%
5115,C003846,Andrew Smith,20.82,85.2,99.0,Bottom 80%
5116,C004432,Michele Hoover,20.77,85.3,99.0,Bottom 80%
5117,C004326,Diana Williams,20.69,85.3,99.0,Bottom 80%
5118,C001987,Alexandra Young,20.62,85.3,99.0,Bottom 80%
5119,C002823,Jessica Gay,20.54,85.3,99.0,Bottom 80%
5120,C000887,Ethan Singleton,20.54,85.3,99.0,Bottom 80%
5121,C004763,Adam Walter,20.490000000000002,85.4,99.0,Bottom 80%
5122,C001481,James Carroll,20.43,85.4,99.0,Bottom 80%
5123,C001245,Carol Gonzalez,20.35,85.4,99.0,Bottom 80%
5124,C002478,Eric Garrett,20.33,85.4,99.0,Bottom 80%
5125,C004679,Ryan Tyler,20.240000000000002,85.4,99.0,Bottom 80%
5126,C000648,Crystal Richardson,20.18,85.4,99.0,Bottom 80%
5127,C001405,Megan Curry,20.15,85.4,99.0,Bottom 80%
5128,C003686,Laura Martinez,20.0,85.5,99.0,Bottom 80%
5129,C000448,Brenda Mercer,20.0,85.5,99.0,Bottom 80%
5130,C005713,Paul Mccullough,20.0,85.5,99.0,Bottom 80%
5131,C004981,Stephen Weber,20.0,85.5,99.0,Bottom 80%
5132,C001328,Brianna Spencer,20.0,85.5,99.0,Bottom 80%
5133,C000232,Andrew Ferguson,20.0,85.6,99.0,Bottom 80%
5134,C000211,Sandra Martinez,20.0,85.6,99.0,Bottom 80%
5135,C000246,Tonya Little,20.0,85.6,99.0,Bottom 80%
5136,C005845,Leon Graves,20.0,85.6,99.0,Bottom 80%
5137,C005832,Bryan Duncan,20.0,85.6,99.0,Bottom 80%
5138,C005927,Shannon Frazier,20.0,85.6,99.1,Bottom 80%
5139,C003157,Morgan Willis,20.0,85.6,99.1,Bottom 80%
5140,C002576,Jill Hoffman,20.0,85.7,99.1,Bottom 80%
5141,C003978,Linda Cooper,20.0,85.7,99.1,Bottom 80%
5142,C004939,Gary Parker,20.0,85.7,99.1,Bottom 80%
5143,C004945,Todd Thompson,20.0,85.7,99.1,Bottom 80%
5144,C005072,Jennifer Terrell,20.0,85.7,99.1,Bottom 80%
5145,C001268,Claire Baker,20.0,85.8,99.1,Bottom 80%
5146,C000365,Carlos Thomas,20.0,85.8,99.1,Bottom 80%
5147,C005796,Daniel Brown,20.0,85.8,99.1,Bottom 80%
5148,C003891,Michelle Malone,20.0,85.8,99.1,Bottom 80%
5149,C003898,Nicole Williams PhD,20.0,85.8,99.1,Bottom 80%
5150,C003923,Ricky Wilson,20.0,85.8,99.1,Bottom 80%
5151,C002489,Omar Ruiz,20.0,85.8,99.1,Bottom 80%
5152,C005799,Christina Johnson,20.0,85.9,99.1,Bottom 80%
5153,C003921,Lindsay Mcdaniel,20.0,85.9,99.1,Bottom 80%
5154,C003699,Lisa Richardson,20.0,85.9,99.1,Bottom 80%
5155,C005821,Brian Parker,20.0,85.9,99.1,Bottom 80%
5156,C003771,Mark Ortiz,20.0,85.9,99.1,Bottom 80%
5157,C002592,Heather Woodward,20.0,86.0,99.1,Bottom 80%
5158,C004999,Jerry Jones DVM,20.0,86.0,99.1,Bottom 80%
5159,C004990,Alexandra Smith,20.0,86.0,99.1,Bottom 80%
5160,C003463,Julie Williams,20.0,86.0,99.1,Bottom 80%
5161,C001304,Thomas Swanson,20.0,86.0,99.1,Bottom 80%
5162,C005878,Derrick Hughes,20.0,86.0,99.1,Bottom 80%
5163,C005688,Juan Hancock,20.0,86.0,99.1,Bottom 80%
5164,C002950,Scott Watson,20.0,86.1,99.1,Bottom 80%
5165,C001426,Jessica Miller,20.0,86.1,99.1,Bottom 80%
5166,C005613,Heather Smith,20.0,86.1,99.1,Bottom 80%
5167,C003110,Diane Foster,20.0,86.1,99.1,Bottom 80%
5168,C003294,Adam Elliott,20.0,86.1,99.1,Bottom 80%
5169,C004212,Jeremy Blake,20.0,86.2,99.1,Bottom 80%
5170,C002006,Teresa Munoz,20.0,86.2,99.1,Bottom 80%
5171,C001513,Angelica Williams,20.0,86.2,99.1,Bottom 80%
5172,C001990,Amy Baker,20.0,86.2,99.1,Bottom 80%
5173,C005467,Samuel Lyons,20.0,86.2,99.1,Bottom 80%
5174,C001187,Jeffrey Martinez,20.0,86.2,99.1,Bottom 80%
5175,C005489,Jennifer Black,20.0,86.2,99.1,Bottom 80%
5176,C005492,Bryan Harris,20.0,86.3,99.1,Bottom 80%
5177,C005538,Veronica White,20.0,86.3,99.1,Bottom 80%
5178,C005504,Marcus Flynn,20.0,86.3,99.1,Bottom 80%
5179,C005521,Joseph Johnson,20.0,86.3,99.1,Bottom 80%
5180,C004883,Jennifer Nelson,20.0,86.3,99.1,Bottom 80%
5181,C004334,Charles Pratt,20.0,86.4,99.1,Bottom 80%
5182,C004378,Emily Wagner,20.0,86.4,99.1,Bottom 80%
5183,C003581,Connie Wilson,20.0,86.4,99.1,Bottom 80%
5184,C003313,John Pierce,20.0,86.4,99.1,Bottom 80%
5185,C003311,Jason Johnson,20.0,86.4,99.1,Bottom 80%
5186,C002212,Paul Crosby,20.0,86.4,99.1,Bottom 80%
5187,C002214,Gabriella Sanders,20.0,86.4,99.1,Bottom 80%
5188,C005663,Amanda Allen,20.0,86.5,99.1,Bottom 80%
5189,C005650,Michael Kennedy,20.0,86.5,99.1,Bottom 80%
5190,C000533,Ralph Pena,20.0,86.5,99.1,Bottom 80%
5191,C001419,Joseph Green,20.0,86.5,99.1,Bottom 80%
5192,C001237,Luis Morgan,20.0,86.5,99.1,Bottom 80%
5193,C005388,William Wallace,20.0,86.6,99.2,Bottom 80%
5194,C004490,Diana Martin,20.0,86.6,99.2,Bottom 80%
5195,C005365,Rodney Johnson,20.0,86.6,99.2,Bottom 80%
5196,C005403,Mr. Eric Mckinney,20.0,86.6,99.2,Bottom 80%
5197,C001181,Dakota Jarvis,20.0,86.6,99.2,Bottom 80%
5198,C000928,Christine Sanchez,20.0,86.6,99.2,Bottom 80%
5199,C004460,Mr. Adam Harris PhD,20.0,86.6,99.2,Bottom 80%
5200,C001547,Carrie Morris,20.0,86.7,99.2,Bottom 80%
5201,C004470,Daniel Hall,20.0,86.7,99.2,Bottom 80%
5202,C004622,Nancy Ortiz,20.0,86.7,99.2,Bottom 80%
5203,C001783,Debra Baxter,20.0,86.7,99.2,Bottom 80%
5204,C001797,Judith White,20.0,86.7,99.2,Bottom 80%
5205,C005320,John Garcia,20.0,86.8,99.2,Bottom 80%
5206,C002875,Luis Smith,20.0,86.8,99.2,Bottom 80%
5207,C002886,Carrie Robertson MD,20.0,86.8,99.2,Bottom 80%
5208,C004574,Janet Smith,20.0,86.8,99.2,Bottom 80%
5209,C002877,Nicholas Patterson,20.0,86.8,99.2,Bottom 80%
5210,C002938,Dawn Torres,20.0,86.8,99.2,Bottom 80%
5211,C001859,Mr. Michael Braun,20.0,86.8,99.2,Bottom 80%
5212,C005342,Tamara Mueller,20.0,86.9,99.2,Bottom 80%
5213,C004561,Stephanie Shepard,20.0,86.9,99.2,Bottom 80%
5214,C003009,Mary Nguyen,20.0,86.9,99.2,Bottom 80%
5215,C003017,Bethany Smith,20.0,86.9,99.2,Bottom 80%
5216,C003532,Joshua Porter,20.0,86.9,99.2,Bottom 80%
5217,C004792,Sierra Bass,20.0,87.0,99.2,Bottom 80%
5218,C001714,Susan Lane,20.0,87.0,99.2,Bottom 80%
5219,C005250,Darren Thompson,20.0,87.0,99.2,Bottom 80%
5220,C005237,Kimberly Orozco,20.0,87.0,99.2,Bottom 80%
5221,C005230,Rachael Evans,20.0,87.0,99.2,Bottom 80%
5222,C002986,Carrie Myers,20.0,87.0,99.2,Bottom 80%
5223,C001631,Jason Chang,20.0,87.0,99.2,Bottom 80%
5224,C004710,Lisa Skinner,20.0,87.1,99.2,Bottom 80%
5225,C004754,Katherine Garner,20.0,87.1,99.2,Bottom 80%
5226,C001633,Barbara Myers,20.0,87.1,99.2,Bottom 80%
5227,C001650,Mindy Vasquez,20.0,87.1,99.2,Bottom 80%
5228,C005980,Jennifer Thomas,20.0,87.1,99.2,Bottom 80%
5229,C003189,Hannah Smith,20.0,87.2,99.2,Bottom 80%
5230,C005956,Max Lewis,20.0,87.2,99.2,Bottom 80%
5231,C005964,Amanda Marshall,20.0,87.2,99.2,Bottom 80%
5232,C005997,Leslie Dean,20.0,87.2,99.2,Bottom 80%
5233,C005993,Isabel Baldwin,20.0,87.2,99.2,Bottom 80%
5234,C001517,Linda Todd,19.98,87.2,99.2,Bottom 80%
5235,C003486,Howard Jones,19.98,87.2,99.2,Bottom 80%
5236,C002966,Joseph Wilson,19.97,87.3,99.2,Bottom 80%
5237,C003794,Shelly Black,19.92,87.3,99.2,Bottom 80%
5238,C002628,Diana Nelson,19.83,87.3,99.2,Bottom 80%
5239,C003219,John Stone,19.79,87.3,99.2,Bottom 80%
5240,C004262,Ashley Berger,19.78,87.3,99.2,Bottom 80%
5241,C000497,Christopher Oliver,19.759999999999998,87.4,99.2,Bottom 80%
5242,C004074,Melissa Stevenson,19.75,87.4,99.2,Bottom 80%
5243,C003418,Philip Thomas,19.72,87.4,99.2,Bottom 80%
5244,C002138,Lauren Andersen,19.65,87.4,99.2,Bottom 80%
5245,C002876,Patricia Burton,19.6,87.4,99.2,Bottom 80%
5246,C003591,Sean Williams,19.6,87.4,99.2,Bottom 80%
5247,C001570,Mary Brown,19.5,87.4,99.2,Bottom 80%
5248,C002089,Marcus Rivers,19.45,87.5,99.2,Bottom 80%
5249,C001015,Cassie Hunt,19.37,87.5,99.3,Bottom 80%
5250,C001146,Michael Miller,19.3,87.5,99.3,Bottom 80%
5251,C003920,Joseph Patterson,19.240000000000002,87.5,99.3,Bottom 80%
5252,C001648,Joseph Lee,19.11,87.5,99.3,Bottom 80%
5253,C001052,Chelsea Mcbride,19.060000000000002,87.6,99.3,Bottom 80%
5254,C004696,Danielle Conway,19.0,87.6,99.3,Bottom 80%
5255,C004929,Alicia Morales,18.97,87.6,99.3,Bottom 80%
5256,C001552,Kevin Hudson,18.880000000000003,87.6,99.3,Bottom 80%
5257,C003324,Craig Maxwell,18.79,87.6,99.3,Bottom 80%
5258,C003138,Eric Ferguson,18.77,87.6,99.3,Bottom 80%
5259,C004591,Thomas Butler,18.72,87.6,99.3,Bottom 80%
5260,C001610,Jessica Vega,18.63,87.7,99.3,Bottom 80%
5261,C004026,Samantha Brewer,18.58,87.7,99.3,Bottom 80%
5262,C001993,Cynthia Ross,18.53,87.7,99.3,Bottom 80%
5263,C005209,April Collins,18.509999999999998,87.7,99.3,Bottom 80%
5264,C005389,Kathryn Reed,18.44,87.7,99.3,Bottom 80%
5265,C005987,Thomas Paul,18.439999999999998,87.8,99.3,Bottom 80%
5266,C004505,Sara Bradley,18.42,87.8,99.3,Bottom 80%
5267,C002854,Jessica Young,18.34,87.8,99.3,Bottom 80%
5268,C001640,Ryan Powers,18.28,87.8,99.3,Bottom 80%
5269,C001529,Stephanie Sexton,18.21,87.8,99.3,Bottom 80%
5270,C001893,Juan Jenkins,18.17,87.8,99.3,Bottom 80%
5271,C001923,Kevin Ortiz,18.15,87.8,99.3,Bottom 80%
5272,C001785,Heather Robertson,18.14,87.9,99.3,Bottom 80%
5273,C000582,Mark Roman,18.11,87.9,99.3,Bottom 80%
5274,C002129,Michael Lee,18.04,87.9,99.3,Bottom 80%
5275,C004522,Nicole Brown,18.04,87.9,99.3,Bottom 80%
5276,C000633,Danielle Pollard,18.04,87.9,99.3,Bottom 80%
5277,C005710,Brooke Branch,18.0,88.0,99.3,Bottom 80%
5278,C003528,Diamond Farrell,18.0,88.0,99.3,Bottom 80%
5279,C005599,Robert Hernandez,18.0,88.0,99.3,Bottom 80%
5280,C004294,Rebecca Johnson,18.0,88.0,99.3,Bottom 80%
5281,C004617,Michele Terrell,18.0,88.0,99.3,Bottom 80%
5282,C001784,Kathleen Jackson,18.0,88.0,99.3,Bottom 80%
5283,C002108,Patricia Clay,18.0,88.0,99.3,Bottom 80%
5284,C005670,Brian Lopez,18.0,88.1,99.3,Bottom 80%
5285,C005867,Danny Anderson,18.0,88.1,99.3,Bottom 80%
5286,C004958,Phillip Chapman,18.0,88.1,99.3,Bottom 80%
5287,C005856,Diana Marsh,18.0,88.1,99.3,Bottom 80%
5288,C004947,Jacqueline Blevins,18.0,88.1,99.3,Bottom 80%
5289,C004106,Andrew Nelson,18.0,88.2,99.3,Bottom 80%
5290,C004201,Kathy Adams,18.0,88.2,99.3,Bottom 80%
5291,C005211,Amy Lawrence,18.0,88.2,99.3,Bottom 80%
5292,C005889,Jennifer Brown,18.0,88.2,99.3,Bottom 80%
5293,C005969,Samantha Orr,18.0,88.2,99.3,Bottom 80%
5294,C005395,Rebecca Mason,18.0,88.2,99.3,Bottom 80%
5295,C003750,Laura Davis,18.0,88.2,99.3,Bottom 80%
5296,C004528,Erin Estrada,18.0,88.3,99.3,Bottom 80%
5297,C005398,Michele Ingram,18.0,88.3,99.3,Bottom 80%
5298,C004310,Claudia Dyer,18.0,88.3,99.3,Bottom 80%
5299,C001330,Joseph Wilson,17.79,88.3,99.3,Bottom 80%
5300,C001246,Anthony Miller,17.73,88.3,99.3,Bottom 80%
5301,C001286,Martha Kerr,17.67,88.4,99.3,Bottom 80%
5302,C000519,Maureen Williams,17.63,88.4,99.3,Bottom 80%
5303,C001323,Jerry King,17.509999999999998,88.4,99.3,Bottom 80%
5304,C000749,Cody Brown,17.47,88.4,99.3,Bottom 80%
5305,C000170,Keith Woods,17.33,88.4,99.3,Bottom 80%
5306,C003363,Scott Fleming,17.29,88.4,99.3,Bottom 80%
5307,C004111,Rodney Brown,17.27,88.4,99.3,Bottom 80%
5308,C001917,Richard Carney,17.24,88.5,99.3,Bottom 80%
5309,C005757,Sherry Thomas,17.23,88.5,99.3,Bottom 80%
5310,C001934,John Moss,17.21,88.5,99.4,Bottom 80%
5311,C005073,Sean Johnson,17.17,88.5,99.4,Bottom 80%
5312,C001816,Stacy French,17.080000000000002,88.5,99.4,Bottom 80%
5313,C002759,Danielle Braun,17.05,88.6,99.4,Bottom 80%
5314,C001861,Christopher Johnson,17.03,88.6,99.4,Bottom 80%
5315,C004040,Michael Young,17.0,88.6,99.4,Bottom 80%
5316,C005038,Angela Spencer,17.0,88.6,99.4,Bottom 80%
5317,C005059,Christian Thompson,17.0,88.6,99.4,Bottom 80%
5318,C005501,Jennifer Brown,17.0,88.6,99.4,Bottom 80%
5319,C005607,Daniel Meadows,17.0,88.6,99.4,Bottom 80%
5320,C005671,Joshua Phillips,17.0,88.7,99.4,Bottom 80%
5321,C005520,Jonathan Joseph,17.0,88.7,99.4,Bottom 80%
5322,C003548,Tyler Turner,16.96,88.7,99.4,Bottom 80%
5323,C002102,Brian Gonzales,16.88,88.7,99.4,Bottom 80%
5324,C002988,Mark Owen,16.84,88.7,99.4,Bottom 80%
5325,C004805,Lori Brooks,16.759999999999998,88.8,99.4,Bottom 80%
5326,C003611,Mrs. Megan Tran MD,16.67,88.8,99.4,Bottom 80%
5327,C002312,Angela Cook,16.67,88.8,99.4,Bottom 80%
5328,C001434,Courtney Smith,16.56,88.8,99.4,Bottom 80%
5329,C003374,Calvin Romero,16.55,88.8,99.4,Bottom 80%
5330,C003392,Bianca Hurst,16.52,88.8,99.4,Bottom 80%
5331,C004521,Patrick Grimes,16.43,88.8,99.4,Bottom 80%
5332,C005486,Shawn Cunningham,16.42,88.9,99.4,Bottom 80%
5333,C001373,Logan Franco,16.42,88.9,99.4,Bottom 80%
5334,C001264,Javier Williamson,16.39,88.9,99.4,Bottom 80%
5335,C003164,Timothy Murray,16.39,88.9,99.4,Bottom 80%
5336,C003847,Jennifer Melton,16.34,88.9,99.4,Bottom 80%
5337,C003832,Joshua Jones,16.29,89.0,99.4,Bottom 80%
5338,C004337,Angela Ruiz,16.28,89.0,99.4,Bottom 80%
5339,C005419,Beth Curtis,16.25,89.0,99.4,Bottom 80%
5340,C002719,James Chan,16.23,89.0,99.4,Bottom 80%
5341,C005733,Jason Palmer,16.23,89.0,99.4,Bottom 80%
5342,C001855,Dawn Miller,16.22,89.0,99.4,Bottom 80%
5343,C000951,Dominique Torres,16.19,89.0,99.4,Bottom 80%
5344,C004238,Anthony Parker,16.14,89.1,99.4,Bottom 80%
5345,C003423,Kathleen Oconnor,16.130000000000003,89.1,99.4,Bottom 80%
5346,C004662,Nicole Lee,16.13,89.1,99.4,Bottom 80%
5347,C003823,Derrick Lee,16.09,89.1,99.4,Bottom 80%
5348,C000693,Angelica Hart,16.07,89.1,99.4,Bottom 80%
5349,C004729,Tiffany Olson,16.05,89.2,99.4,Bottom 80%
5350,C000637,Nicole Thomas,16.01,89.2,99.4,Bottom 80%
5351,C004905,Erika Hahn,16.0,89.2,99.4,Bottom 80%
5352,C002570,Donna Johnson,16.0,89.2,99.4,Bottom 80%
5353,C002609,Dr. Corey Morris,16.0,89.2,99.4,Bottom 80%
5354,C000508,Rebecca Mitchell,16.0,89.2,99.4,Bottom 80%
5355,C005752,Zachary Rodriguez,16.0,89.2,99.4,Bottom 80%
5356,C004523,Megan Soto,16.0,89.3,99.4,Bottom 80%
5357,C004088,Jessica Brock,15.98,89.3,99.4,Bottom 80%
5358,C002327,Louis Morris,15.93,89.3,99.4,Bottom 80%
5359,C002528,Robert Rodriguez,15.93,89.3,99.4,Bottom 80%
5360,C002470,Julie Brown,15.92,89.3,99.4,Bottom 80%
5361,C005132,Jeffrey Rogers,15.879999999999999,89.4,99.4,Bottom 80%
5362,C005839,Yvonne David,15.86,89.4,99.4,Bottom 80%
5363,C002441,Brittany Hall,15.76,89.4,99.4,Bottom 80%
5364,C001849,Dana Peck,15.76,89.4,99.4,Bottom 80%
5365,C001092,Lisa Medina,15.74,89.4,99.4,Bottom 80%
5366,C005971,John Miller,15.74,89.4,99.4,Bottom 80%
5367,C003331,Charles Day II,15.440000000000001,89.4,99.4,Bottom 80%
5368,C003330,Joseph Brady,15.4,89.5,99.4,Bottom 80%
5369,C003269,Christy Rose,15.379999999999999,89.5,99.4,Bottom 80%
5370,C001206,Jessica Osborne,15.27,89.5,99.4,Bottom 80%
5371,C002928,Jodi Martin,15.24,89.5,99.4,Bottom 80%
5372,C001832,Vincent Fowler,15.18,89.5,99.4,Bottom 80%
5373,C001244,Scott Nelson,15.14,89.6,99.4,Bottom 80%
5374,C002322,James Salazar,15.1,89.6,99.4,Bottom 80%
5375,C001880,Joseph Villa,15.0,89.6,99.4,Bottom 80%
5376,C004081,Jack Lee,15.0,89.6,99.4,Bottom 80%
5377,C000490,Robert Holmes,15.0,89.6,99.4,Bottom 80%
5378,C001123,Lindsey Yang,15.0,89.6,99.4,Bottom 80%
5379,C002353,Alexander Bell,15.0,89.6,99.5,Bottom 80%
5380,C000090,Erica Daniel,15.0,89.7,99.5,Bottom 80%
5381,C003361,Benjamin Simmons,15.0,89.7,99.5,Bottom 80%
5382,C005170,Mary Sosa,15.0,89.7,99.5,Bottom 80%
5383,C005177,Kyle Monroe,15.0,89.7,99.5,Bottom 80%
5384,C002937,Ryan Hanson,15.0,89.7,99.5,Bottom 80%
5385,C005180,Jasmine Johnson,15.0,89.8,99.5,Bottom 80%
5386,C003281,Samantha Turner,15.0,89.8,99.5,Bottom 80%
5387,C003288,Samuel Villarreal,15.0,89.8,99.5,Bottom 80%
5388,C002315,Rebecca Chambers,15.0,89.8,99.5,Bottom 80%
5389,C004548,Mr. Daniel Garcia,15.0,89.8,99.5,Bottom 80%
5390,C005008,Michael Dixon,15.0,89.8,99.5,Bottom 80%
5391,C002973,Leslie Jones,15.0,89.8,99.5,Bottom 80%
5392,C001819,Mark Moore,15.0,89.9,99.5,Bottom 80%
5393,C004827,David Berry,15.0,89.9,99.5,Bottom 80%
5394,C005679,Linda Mendez,15.0,89.9,99.5,Bottom 80%
5395,C005683,Jessica Buckley,15.0,89.9,99.5,Bottom 80%
5396,C003029,Melissa Nixon,15.0,89.9,99.5,Bottom 80%
5397,C002485,Tracy Rivas,15.0,90.0,99.5,Bottom 80%
5398,C001749,Philip Goodwin,15.0,90.0,99.5,Bottom 80%
5399,C004672,Robert Taylor,15.0,90.0,99.5,Bottom 80%
5400,C005616,Mr. Robert Munoz,15.0,90.0,99.5,Bottom 80%
5401,C004176,Joanna Vasquez,15.0,90.0,99.5,Bottom 80%
5402,C002210,Kelly Tanner,15.0,90.0,99.5,Bottom 80%
5403,C005316,Tara Bennett,15.0,90.0,99.5,Bottom 80%
5404,C003028,Crystal Case,15.0,90.1,99.5,Bottom 80%
5405,C001692,Vanessa Gardner,15.0,90.1,99.5,Bottom 80%
5406,C002718,Terry Price,15.0,90.1,99.5,Bottom 80%
5407,C005820,Nathaniel Schultz,15.0,90.1,99.5,Bottom 80%
5408,C003905,Kelly Vasquez,15.0,90.1,99.5,Bottom 80%
5409,C005887,John Gonzales,15.0,90.2,99.5,Bottom 80%
5410,C002546,Tina Hodges,15.0,90.2,99.5,Bottom 80%
5411,C005667,Anthony Carey,15.0,90.2,99.5,Bottom 80%
5412,C000532,Jason Hamilton,15.0,90.2,99.5,Bottom 80%
5413,C004509,Samuel Clarke,15.0,90.2,99.5,Bottom 80%
5414,C005282,Ashley Dodson,15.0,90.2,99.5,Bottom 80%
5415,C001895,Jared Nelson,15.0,90.2,99.5,Bottom 80%
5416,C005377,Ryan Lane,15.0,90.3,99.5,Bottom 80%
5417,C000944,Gregory James,15.0,90.3,99.5,Bottom 80%
5418,C002675,Anthony Webb,15.0,90.3,99.5,Bottom 80%
5419,C005407,Amber Valencia,15.0,90.3,99.5,Bottom 80%
5420,C005393,James Schroeder,15.0,90.3,99.5,Bottom 80%
5421,C004720,Sharon Tran,15.0,90.4,99.5,Bottom 80%
5422,C003508,Richard Church,15.0,90.4,99.5,Bottom 80%
5423,C005568,Morgan Thomas,15.0,90.4,99.5,Bottom 80%
5424,C004200,Michael Cardenas,15.0,90.4,99.5,Bottom 80%
5425,C005158,Wendy Thomas,15.0,90.4,99.5,Bottom 80%
5426,C005155,Douglas Morales,15.0,90.4,99.5,Bottom 80%
5427,C005228,Matthew Hicks,15.0,90.4,99.5,Bottom 80%
5428,C003006,Mr. Timothy Griffin,15.0,90.5,99.5,Bottom 80%
5429,C000432,Mark Miles,15.0,90.5,99.5,Bottom 80%
5430,C005748,Jonathan Ayala,15.0,90.5,99.5,Bottom 80%
5431,C002380,Jason Davila,15.0,90.5,99.5,Bottom 80%
5432,C002383,Bridget Young,15.0,90.5,99.5,Bottom 80%
5433,C002206,Alexander Campbell,15.0,90.6,99.5,Bottom 80%
5434,C004213,Brandon Hahn,15.0,90.6,99.5,Bottom 80%
5435,C002235,Zachary Krause,15.0,90.6,99.5,Bottom 80%
5436,C002951,Joseph Anderson,15.0,90.6,99.5,Bottom 80%
5437,C000352,Michael Contreras,15.0,90.6,99.5,Bottom 80%
5438,C003096,Selena Beck,15.0,90.6,99.5,Bottom 80%
5439,C004912,Frederick Mcguire,15.0,90.6,99.5,Bottom 80%
5440,C005622,John Lawrence,15.0,90.7,99.5,Bottom 80%
5441,C004689,Jay Carr,15.0,90.7,99.5,Bottom 80%
5442,C003985,William Hanson,15.0,90.7,99.5,Bottom 80%
5443,C001787,Kenneth Rojas,15.0,90.7,99.5,Bottom 80%
5444,C005295,Robert Douglas,15.0,90.7,99.5,Bottom 80%
5445,C002120,Edward Reyes,15.0,90.8,99.5,Bottom 80%
5446,C002147,Rachel Glover,15.0,90.8,99.5,Bottom 80%
5447,C004241,Michael Hall,15.0,90.8,99.5,Bottom 80%
5448,C005569,Julie Beck,15.0,90.8,99.5,Bottom 80%
5449,C005570,Theresa David,15.0,90.8,99.5,Bottom 80%
5450,C004628,Philip Huffman,15.0,90.8,99.5,Bottom 80%
5451,C004630,Christopher Evans,15.0,90.8,99.5,Bottom 80%
5452,C002905,Kelly Collins,15.0,90.9,99.5,Bottom 80%
5453,C002378,Kevin Schwartz,15.0,90.9,99.6,Bottom 80%
5454,C003323,Terri Perez,15.0,90.9,99.6,Bottom 80%
5455,C004626,Teresa Mccann,15.0,90.9,99.6,Bottom 80%
5456,C001966,Michael Curry,15.0,90.9,99.6,Bottom 80%
5457,C000933,Ms. Shelly Becker,15.0,91.0,99.6,Bottom 80%
5458,C005392,Gary Bryan,15.0,91.0,99.6,Bottom 80%
5459,C005390,Heather Gomez MD,15.0,91.0,99.6,Bottom 80%
5460,C000288,Lisa Taylor,15.0,91.0,99.6,Bottom 80%
5461,C000821,Danielle Love PhD,15.0,91.0,99.6,Bottom 80%
5462,C001502,Jennifer Barnes,15.0,91.0,99.6,Bottom 80%
5463,C004760,Tyler Zhang,15.0,91.0,99.6,Bottom 80%
5464,C004454,Katherine Morgan,15.0,91.1,99.6,Bottom 80%
5465,C004878,Amy Maldonado,15.0,91.1,99.6,Bottom 80%
5466,C005258,Dana King,15.0,91.1,99.6,Bottom 80%
5467,C002831,Alexandria Gilbert,15.0,91.1,99.6,Bottom 80%
5468,C004755,Andrew Salazar,15.0,91.1,99.6,Bottom 80%
5469,C004304,Mario Warren,15.0,91.2,99.6,Bottom 80%
5470,C001312,Donna Duke,15.0,91.2,99.6,Bottom 80%
5471,C003327,Blake Waters,15.0,91.2,99.6,Bottom 80%
5472,C001404,Scott Hickman,15.0,91.2,99.6,Bottom 80%
5473,C000446,Tina Jones,15.0,91.2,99.6,Bottom 80%
5474,C005712,Tammy Ortiz,15.0,91.2,99.6,Bottom 80%
5475,C005466,Thomas Rivera,15.0,91.2,99.6,Bottom 80%
5476,C001954,Maria Hebert,15.0,91.3,99.6,Bottom 80%
